Date,Amount,From Account,To Account,Reference Number
14/05/2024,2000.0,11111.0,21002,tfr-2116
15/05/2024,30610.75,11111.0,11815,tfr-2117
15/05/2024,4590.3,11111.0,11815,tfr-2118
15/05/2024,3100.0,11111.0,21002,tfr-2119
15/05/2024,500.0,11111.0,21002,tfr-2120
16/05/2024,10000.0,11111.0,11113,tfr-2121
16/05/2024,2500.0,11111.0,11113,tfr-2122
16/05/2024,1500.0,11111.0,11112,tfr-2123
16/05/2024,250.0,11111.0,21002,tfr-2124
17/05/2024,3000.0,11111.0,11113,tfr-2125
17/05/2024,500.0,11111.0,11113,tfr-2126
17/05/2024,500.0,11111.0,21002,tfr-2127
20/05/2024,3000.0,11111.0,11113,tfr-2128
20/05/2024,500.0,11111.0,21002,tfr-2129
20/05/2024,1925.0,11111.0,11114,tfr-2130
21/05/2024,3000.0,11111.0,11113,tfr-2131
21/05/2024,250.0,11111.0,21002,tfr-2132
22/05/2024,500.0,11111.0,21002,tfr-2133
23/05/2024,9000.0,11111.0,11113,tfr-2134
23/05/2024,2500.0,11111.0,11113,tfr-2135
23/05/2024,350.0,11111.0,21002,tfr-2136
24/05/2024,2100.0,11111.0,21002,tfr-2137
27/05/2024,700.0,11111.0,21002,tfr-2138
27/05/2024,500.0,11111.0,11113,tfr-2139
27/05/2024,500.0,11111.0,11113,tfr-2140
27/05/2024,250.0,11111.0,21002,tfr-2141
27/05/2024,1925.0,11111.0,11114,tfr-2142
27/05/2024,3000.0,11111.0,11113,tfr-2143
28/05/2024,1500.0,11111.0,11113,tfr-2144
28/05/2024,800.0,11111.0,21002,tfr-2145
29/05/2024,1000.0,11111.0,11113,tfr-2146
29/05/2024,500.0,11111.0,11113,tfr-2147
30/05/2024,3000.0,11111.0,11113,tfr-2148
30/05/2024,3000.0,11111.0,11113,tfr-2149
30/05/2024,2200.0,11111.0,11112,tfr-2150
30/05/2024,2000.0,11111.0,11113,tfr-2151
30/05/2024,1000.0,11111.0,11112,tfr-2152
30/05/2024,2200.0,11112.0,21002,tfr-2153
31/05/2024,28022.8,11111.0,11815,tfr-2154
31/05/2024,4750.3,11111.0,11815,tfr-2155
03/06/2024,14000.0,11111.0,11113,tfr-2156
03/06/2024,5500.0,11111.0,11113,tfr-2157
03/06/2024,3000.0,11111.0,11113,tfr-2158
03/06/2024,2500.0,11111.0,11113,tfr-2159
03/06/2024,1925.0,11111.0,11114,tfr-2160
03/06/2024,8500.0,11111.0,11113,tfr-2161
04/06/2024,4500.0,11111.0,11113,tfr-2162
04/06/2024,1000.0,11111.0,11113,tfr-2163
04/06/2024,950.0,11111.0,21002,tfr-2164
05/06/2024,3500.0,11111.0,11113,tfr-2165
05/06/2024,2500.0,11111.0,21002,tfr-2166
05/06/2024,2400.0,11111.0,21002,tfr-2167
05/06/2024,1000.0,11111.0,11113,tfr-2168
06/06/2024,3500.0,11111.0,11113,tfr-2169
06/06/2024,3000.0,11111.0,11113,tfr-2170
06/06/2024,2000.0,11111.0,21002,tfr-2171
06/06/2024,1200.0,11111.0,21002,tfr-2172
07/06/2024,1000.0,11111.0,11113,tfr-2173
10/06/2024,11000.0,11111.0,11113,tfr-2174
10/06/2024,500.0,11111.0,11113,tfr-2175
10/06/2024,1925.0,11111.0,11114,tfr-2176
10/06/2024,250.0,11111.0,21002,tfr-2177
10/06/2024,10000.0,11111.0,11113,tfr-2178
10/06/2024,4000.0,11111.0,21002,tfr-2179
11/06/2024,5000.0,11111.0,11113,tfr-2180
11/06/2024,1540.0,11111.0,21002,tfr-2181
11/06/2024,1000.0,11111.0,11113,tfr-2182
11/06/2024,500.0,11111.0,11113,tfr-2183
12/06/2024,5200.0,11111.0,21002,tfr-2184
12/06/2024,2500.0,11111.0,11113,tfr-2185
12/06/2024,2400.0,11111.0,21002,tfr-2186
13/06/2024,2000.0,11111.0,21002,tfr-2187
13/06/2024,1400.0,11111.0,21002,tfr-2188
13/06/2024,750.0,11111.0,21002,tfr-2189
14/06/2024,29023.3,11111.0,11815,tfr-2190
14/06/2024,15000.0,11111.0,21002,tfr-2191
14/06/2024,3950.3,11111.0,11815,tfr-2192
14/06/2024,1700.0,11111.0,21002,tfr-2193
14/06/2024,500.0,11111.0,21002,tfr-2194
17/06/2024,8000.0,11111.0,11113,tfr-2195
17/06/2024,3000.0,11111.0,11113,tfr-2196
17/06/2024,1925.0,11111.0,11114,tfr-2197
18/06/2024,3500.0,11111.0,11113,tfr-2198
18/06/2024,2000.0,11111.0,21002,tfr-2199
18/06/2024,1500.0,11111.0,11113,tfr-2200
18/06/2024,500.0,11111.0,11113,tfr-2201
18/06/2024,200.0,11111.0,21002,tfr-2202
19/06/2024,3000.0,11111.0,11113,tfr-2203
19/06/2024,500.0,11111.0,21002,tfr-2204
20/06/2024,6000.0,11111.0,11113,tfr-2205
20/06/2024,2200.0,11111.0,21002,tfr-2206
20/06/2024,2000.0,11111.0,11113,tfr-2207
20/06/2024,1000.0,11111.0,11113,tfr-2208
20/06/2024,500.0,11111.0,21002,tfr-2209
21/06/2024,3000.0,11111.0,11113,tfr-2210
21/06/2024,2500.0,11111.0,21002,tfr-2211
21/06/2024,1000.0,11111.0,21002,tfr-2212
21/06/2024,700.0,11111.0,21002,tfr-2213
24/06/2024,3000.0,11111.0,11113,tfr-2214
24/06/2024,1000.0,11111.0,21002,tfr-2215
24/06/2024,1000.0,11111.0,21002,tfr-2216
24/06/2024,1925.0,11111.0,11114,tfr-2217
25/06/2024,5500.0,11111.0,21002,tfr-2218
25/06/2024,3000.0,11111.0,11113,tfr-2219
25/06/2024,2400.0,11111.0,21002,tfr-2220
25/06/2024,1200.0,11111.0,21002,tfr-2221
25/06/2024,400.0,11111.0,21002,tfr-2222
26/06/2024,4000.0,11111.0,11113,tfr-2223
26/06/2024,3000.0,11111.0,11113,tfr-2224
26/06/2024,2000.0,11111.0,21002,tfr-2225
26/06/2024,1500.0,11111.0,21002,tfr-2226
27/06/2024,9500.0,11111.0,21002,tfr-2227
27/06/2024,9000.0,11111.0,21002,tfr-2228
27/06/2024,7000.0,11111.0,21002,tfr-2229
27/06/2024,2000.0,11111.0,11113,tfr-2230
27/06/2024,1600.0,11111.0,11112,tfr-2231
27/06/2024,800.0,11111.0,21002,tfr-2232
28/06/2024,500.0,11111.0,21002,tfr-2233
01/07/2024,3000.0,11111.0,11113,tfr-2234
01/07/2024,1500.0,11111.0,21002,tfr-2235
01/07/2024,1000.0,11111.0,11113,tfr-2236
01/07/2024,30463.3,11111.0,11815,tfr-2237
01/07/2024,4510.3,11111.0,11815,tfr-2238
01/07/2024,1925.0,11111.0,11114,tfr-2239
01/07/2024,1800.0,11111.0,21002,tfr-2240
02/07/2024,2000.0,11111.0,11113,tfr-2241
02/07/2024,1300.0,11111.0,21002,tfr-2242
02/07/2024,500.0,11111.0,21002,tfr-2243
03/07/2024,2000.0,11111.0,11113,tfr-2244
03/07/2024,2000.0,11111.0,11113,tfr-2245
03/07/2024,500.0,11111.0,21002,tfr-2246
04/07/2024,4000.0,11111.0,11113,tfr-2247
04/07/2024,2000.0,11111.0,21002,tfr-2248
04/07/2024,1500.0,11111.0,11113,tfr-2249
04/07/2024,1000.0,11111.0,11113,tfr-2250
04/07/2024,1000.0,11111.0,11113,tfr-2251
04/07/2024,250.0,11111.0,21002,tfr-2252
05/07/2024,10000.0,11111.0,11113,tfr-2253
05/07/2024,2000.0,11111.0,11113,tfr-2254
05/07/2024,1000.0,11111.0,21002,tfr-2255
05/07/2024,250.0,11111.0,21002,tfr-2256
08/07/2024,1000.0,11111.0,11113,tfr-2257
08/07/2024,1925.0,11111.0,11114,tfr-2258
09/07/2024,4000.0,11111.0,11113,tfr-2259
09/07/2024,1100.0,11111.0,21002,tfr-2260
10/07/2024,1000.0,11111.0,11113,tfr-2261
10/07/2024,800.0,11111.0,21002,tfr-2262
10/07/2024,500.0,11111.0,21002,tfr-2263
11/07/2024,3500.0,11111.0,11113,tfr-2264
11/07/2024,3000.0,11111.0,11113,tfr-2265
11/07/2024,1500.0,11111.0,11113,tfr-2266
11/07/2024,1000.0,11111.0,11113,tfr-2267
11/07/2024,500.0,11111.0,21002,tfr-2268
11/07/2024,350.0,11111.0,21002,tfr-2269
12/07/2024,5000.0,11111.0,11113,tfr-2270
12/07/2024,3000.0,11111.0,21002,tfr-2271
12/07/2024,2000.0,11111.0,11113,tfr-2272
12/07/2024,420.0,11111.0,21002,tfr-2273
15/07/2024,30070.3,11111.0,11815,tfr-2274
15/07/2024,4573.3,11111.0,11815,tfr-2275
15/07/2024,1925.0,11111.0,11114,tfr-2276
16/07/2024,5000.0,11111.0,11113,tfr-2277
16/07/2024,1000.0,11111.0,21002,tfr-2278
17/07/2024,2500.0,11111.0,11113,tfr-2279
18/07/2024,3000.0,11111.0,11113,tfr-2280
18/07/2024,2000.0,11111.0,21002,tfr-2281
18/07/2024,1000.0,11111.0,21002,tfr-2282
18/07/2024,1000.0,11111.0,11113,tfr-2283
19/07/2024,3000.0,11111.0,11113,tfr-2284
19/07/2024,1000.0,11111.0,11113,tfr-2285
19/07/2024,900.0,11111.0,21002,tfr-2286
19/07/2024,500.0,11111.0,21002,tfr-2287
19/07/2024,500.0,11111.0,21002,tfr-2288
22/07/2024,3500.0,11111.0,21002,tfr-2289
22/07/2024,3000.0,11111.0,11113,tfr-2290
22/07/2024,1500.0,11111.0,11113,tfr-2291
22/07/2024,1000.0,11111.0,21002,tfr-2292
22/07/2024,1925.0,11111.0,11114,tfr-2293
22/07/2024,500.0,11111.0,11113,tfr-2294
22/07/2024,250.0,11111.0,21002,tfr-2295
23/07/2024,5000.0,11111.0,21002,tfr-2296
23/07/2024,2000.0,11111.0,11113,tfr-2297
23/07/2024,1000.0,11111.0,11113,tfr-2298
23/07/2024,500.0,11111.0,11113,tfr-2299
23/07/2024,500.0,11111.0,11113,tfr-2300
24/07/2024,3000.0,11111.0,11113,tfr-2301
24/07/2024,2500.0,11111.0,21002,tfr-2302
24/07/2024,500.0,11111.0,11113,tfr-2303
25/07/2024,6000.0,11111.0,11113,tfr-2304
25/07/2024,3700.0,11111.0,21002,tfr-2305
25/07/2024,1500.0,11111.0,11113,tfr-2306
25/07/2024,1500.0,11111.0,21002,tfr-2307
25/07/2024,1000.0,11111.0,21002,tfr-2308
25/07/2024,500.0,11111.0,11113,tfr-2309
26/07/2024,250.0,11111.0,21002,tfr-2310
29/07/2024,2500.0,11111.0,11113,tfr-2311
29/07/2024,500.0,11111.0,11113,tfr-2312
29/07/2024,1925.0,11111.0,11114,tfr-2313
30/07/2024,6000.0,11111.0,11113,tfr-2314
30/07/2024,2500.0,11111.0,11113,tfr-2315
31/07/2024,867.75,11111.0,11815,tfr-2316
31/07/2024,893.8,11111.0,11815,tfr-2317
31/07/2024,28969.8,11111.0,11815,tfr-2318
31/07/2024,4253.3,11111.0,11815,tfr-2319
01/08/2024,2000.0,11111.0,11112,tfr-2320
01/08/2024,1000.0,11111.0,11113,tfr-2321
01/08/2024,1000.0,11111.0,11113,tfr-2322
02/08/2024,6500.0,11111.0,11113,tfr-2323
02/08/2024,800.0,11111.0,21002,tfr-2324
02/08/2024,500.0,11111.0,11113,tfr-2325
05/08/2024,1000.0,11111.0,11113,tfr-2326
05/08/2024,500.0,11111.0,21002,tfr-2327
05/08/2024,1925.0,11111.0,11114,tfr-2328
05/08/2024,500.0,11111.0,21002,tfr-2329
06/08/2024,5000.0,11111.0,11113,tfr-2330
06/08/2024,2000.0,11111.0,11113,tfr-2331
06/08/2024,1000.0,11111.0,11113,tfr-2332
06/08/2024,800.0,11111.0,21002,tfr-2333
06/08/2024,500.0,11111.0,21002,tfr-2334
07/08/2024,3000.0,11111.0,11113,tfr-2335
07/08/2024,2000.0,11111.0,11113,tfr-2336
07/08/2024,2000.0,11111.0,11113,tfr-2337
07/08/2024,500.0,11111.0,21002,tfr-2338
08/08/2024,12000.0,11111.0,11113,tfr-2339
08/08/2024,10000.0,11111.0,11113,tfr-2340
08/08/2024,1500.0,11111.0,21002,tfr-2341
08/08/2024,1000.0,11111.0,21002,tfr-2342
08/08/2024,1000.0,11111.0,11113,tfr-2343
08/08/2024,500.0,11111.0,21002,tfr-2344
09/08/2024,5000.0,11111.0,11114,tfr-2345
09/08/2024,500.0,11111.0,21002,tfr-2346
09/08/2024,500.0,11111.0,21002,tfr-2347
12/08/2024,400.0,11111.0,21002,tfr-2348
12/08/2024,400.0,11111.0,21002,tfr-2349
12/08/2024,1925.0,11111.0,11114,tfr-2350
13/08/2024,800.0,11111.0,21002,tfr-2351
13/08/2024,600.0,11111.0,21002,tfr-2352
13/08/2024,-5000.0,11111.0,11114,CD000016-2353
14/08/2024,300.0,11111.0,21002,tfr-2354
15/08/2024,29811.4,11111.0,11815,tfr-2355
15/08/2024,5000.0,11111.0,21002,tfr-2356
15/08/2024,4413.3,11111.0,11815,tfr-2357
15/08/2024,3500.0,11111.0,21002,tfr-2358
15/08/2024,2000.0,11111.0,21002,tfr-2359
16/08/2024,3000.0,11111.0,21002,tfr-2360
16/08/2024,900.0,11111.0,21002,tfr-2361
19/08/2024,1925.0,11111.0,11114,tfr-2362
20/08/2024,2000.0,11111.0,11113,tfr-2363
20/08/2024,1000.0,11111.0,11113,tfr-2364
21/08/2024,2000.0,11111.0,11113,tfr-2365
22/08/2024,4000.0,11111.0,11113,tfr-2366
22/08/2024,3500.0,11111.0,11113,tfr-2367
22/08/2024,2000.0,11111.0,11113,tfr-2368
22/08/2024,500.0,11111.0,11113,tfr-2369
23/08/2024,3000.0,11111.0,11113,tfr-2370
26/08/2024,1000.0,11111.0,11113,tfr-2371
26/08/2024,1925.0,11111.0,11114,tfr-2372
26/08/2024,2000.0,11111.0,11113,tfr-2373
27/08/2024,2000.0,11111.0,11113,tfr-2374
27/08/2024,1000.0,11111.0,11113,tfr-2375
27/08/2024,1000.0,11111.0,11113,tfr-2376
27/08/2024,1000.0,11111.0,11113,tfr-2377
27/08/2024,500.0,11111.0,11113,tfr-2378
28/08/2024,7500.0,11111.0,11113,tfr-2379
28/08/2024,2000.0,11111.0,11113,tfr-2380
28/08/2024,500.0,11111.0,11113,tfr-2381
28/08/2024,400.0,11111.0,21002,tfr-2382
29/08/2024,6000.0,11111.0,11113,tfr-2383
29/08/2024,2500.0,11111.0,21002,tfr-2384
29/08/2024,1500.0,11111.0,11113,tfr-2385
29/08/2024,500.0,11111.0,11113,tfr-2386
30/08/2024,34923.2,11111.0,11815,tfr-2387
30/08/2024,7000.0,11111.0,21002,tfr-2388
30/08/2024,6000.0,11111.0,21002,tfr-2389
30/08/2024,4813.3,11111.0,11815,tfr-2390
02/09/2024,3000.0,11111.0,11113,tfr-2391
02/09/2024,1925.0,11111.0,11114,tfr-2392
02/09/2024,350.0,11111.0,11112,tfr-2393
03/09/2024,1000.0,11111.0,11113,tfr-2394
03/09/2024,1000.0,11111.0,11113,tfr-2395
03/09/2024,300.0,11111.0,21002,tfr-2396
04/09/2024,3000.0,11111.0,11113,tfr-2397
04/09/2024,1000.0,11111.0,11113,tfr-2398
04/09/2024,450.0,11111.0,21002,tfr-2399
05/09/2024,6000.0,11111.0,11113,tfr-2400
05/09/2024,5500.0,11111.0,11113,tfr-2401
05/09/2024,2000.0,11111.0,11113,tfr-2402
05/09/2024,900.0,11111.0,21002,tfr-2403
05/09/2024,850.0,11111.0,21002,tfr-2404
05/09/2024,500.0,11111.0,11113,tfr-2405
09/09/2024,1925.0,11111.0,11114,tfr-2406
10/09/2024,4000.0,11111.0,11113,tfr-2407
10/09/2024,2000.0,11111.0,11113,tfr-2408
10/09/2024,350.0,11111.0,21002,tfr-2409
10/09/2024,250.0,11111.0,21002,tfr-2410
11/09/2024,3500.0,11111.0,11113,tfr-2411
11/09/2024,2000.0,11111.0,11113,tfr-2412
11/09/2024,1500.0,11111.0,11113,tfr-2413
11/09/2024,500.0,11111.0,21002,tfr-2414
12/09/2024,6000.0,11111.0,11113,tfr-2415
12/09/2024,3000.0,11111.0,11113,tfr-2416
12/09/2024,2000.0,11111.0,21002,tfr-2417
12/09/2024,450.0,11111.0,21002,tfr-2418
12/09/2024,400.0,11111.0,21002,tfr-2419
16/09/2024,600.0,11111.0,21002,tfr-2420
16/09/2024,1925.0,11111.0,11114,tfr-2421
16/09/2024,31175.4,11111.0,11815,tfr-2422
16/09/2024,5000.0,11111.0,21002,tfr-2423
16/09/2024,4493.3,11111.0,11815,tfr-2424
16/09/2024,400.0,11111.0,21002,tfr-2425
17/09/2024,3000.0,11111.0,11113,tfr-2426
17/09/2024,3000.0,11111.0,11113,tfr-2427
17/09/2024,3000.0,11111.0,11113,tfr-2428
17/09/2024,2600.0,11111.0,21002,tfr-2429
17/09/2024,1500.0,11111.0,21002,tfr-2430
18/09/2024,3000.0,11111.0,11113,tfr-2431
18/09/2024,600.0,11111.0,21002,tfr-2432
19/09/2024,160.0,11111.0,11815,TrvlAllo-2433
19/09/2024,3000.0,11111.0,11113,tfr-2434
19/09/2024,3000.0,11111.0,11113,tfr-2435
19/09/2024,2300.0,11111.0,21002,tfr-2436
19/09/2024,2000.0,11111.0,11113,tfr-2437
19/09/2024,1000.0,11111.0,11113,tfr-2438
20/09/2024,4500.0,11111.0,21002,tfr-2439
20/09/2024,3000.0,11111.0,11113,tfr-2440
20/09/2024,1000.0,11111.0,11113,tfr-2441
20/09/2024,550.0,11111.0,21002,tfr-2442
23/09/2024,2000.0,11111.0,11113,tfr-2443
23/09/2024,1500.0,11111.0,11113,tfr-2444
23/09/2024,1000.0,11111.0,21002,tfr-2445
23/09/2024,1925.0,11111.0,11114,tfr-2446
24/09/2024,1000.0,11111.0,11113,tfr-2447
24/09/2024,500.0,11111.0,11113,tfr-2448
25/09/2024,80.0,11111.0,11815,TrvlAllo-2449
25/09/2024,3000.0,11111.0,11113,tfr-2450
25/09/2024,1000.0,11111.0,21002,tfr-2451
25/09/2024,500.0,11111.0,21002,tfr-2452
26/09/2024,7000.0,11111.0,11113,tfr-2453
26/09/2024,5000.0,11111.0,11113,tfr-2454
26/09/2024,4500.0,11111.0,11113,tfr-2455
26/09/2024,2300.0,11111.0,21002,tfr-2456
26/09/2024,500.0,11111.0,11113,tfr-2457
27/09/2024,3500.0,11111.0,21002,tfr-2458
27/09/2024,2500.0,11111.0,21002,tfr-2459
30/09/2024,32855.4,11111.0,11815,tfr-2460
30/09/2024,4493.3,11111.0,11815,tfr-2461
30/09/2024,2500.0,11111.0,21002,tfr-2462
30/09/2024,900.0,11111.0,21002,tfr-2463
30/09/2024,1925.0,11111.0,11114,tfr-2464
01/10/2024,3000.0,11111.0,11113,tfr-2465
01/10/2024,2000.0,11111.0,11113,tfr-2466
01/10/2024,1000.0,11111.0,11113,tfr-2467
01/10/2024,2324.0,11111.0,11815,tfr-2468
02/10/2024,3000.0,11111.0,11113,tfr-2469
02/10/2024,600.0,11111.0,21002,tfr-2470
02/10/2024,500.0,11111.0,21002,tfr-2471
03/10/2024,3000.0,11111.0,11113,tfr-2472
03/10/2024,3000.0,11111.0,11113,tfr-2473
03/10/2024,2000.0,11111.0,21002,tfr-2474
03/10/2024,600.0,11111.0,21002,tfr-2475
03/10/2024,160.0,11111.0,11815,TrvlAllo-2476
04/10/2024,1000.0,11111.0,21002,tfr-2477
07/10/2024,1925.0,11111.0,11114,tfr-2478
07/10/2024,5000.0,11111.0,11113,tfr-2479
07/10/2024,2000.0,11111.0,21002,tfr-2480
08/10/2024,3000.0,11111.0,11113,tfr-2481
08/10/2024,3000.0,11111.0,11113,tfr-2482
08/10/2024,1000.0,11111.0,11113,tfr-2483
08/10/2024,700.0,11111.0,21002,tfr-2484
08/10/2024,600.0,11111.0,21002,tfr-2485
08/10/2024,500.0,11111.0,21002,tfr-2486
08/10/2024,250.0,11111.0,21002,tfr-2487
09/10/2024,3000.0,11111.0,11113,tfr-2488
09/10/2024,1000.0,11111.0,21002,tfr-2489
09/10/2024,900.0,11111.0,21002,tfr-2490
10/10/2024,3000.0,11111.0,11113,tfr-2491
10/10/2024,800.0,11111.0,21002,tfr-2492
10/10/2024,400.0,11111.0,21002,tfr-2493
11/10/2024,4000.0,11111.0,11113,tfr-2494
11/10/2024,3000.0,11111.0,11113,tfr-2495
11/10/2024,2000.0,11111.0,21002,tfr-2496
14/10/2024,2000.0,11111.0,11113,tfr-2497
14/10/2024,1000.0,11111.0,11113,tfr-2498
14/10/2024,500.0,11111.0,21002,tfr-2499
14/10/2024,1925.0,11111.0,11114,tfr-2500
14/10/2024,2000.0,11112.0,11113,tfr-2501
15/10/2024,35975.4,11111.0,11815,tfr-2502
15/10/2024,7000.0,11111.0,21002,tfr-2503
15/10/2024,4493.3,11111.0,11815,tfr-2504
15/10/2024,1000.0,11111.0,21002,tfr-2505
15/10/2024,1000.0,11111.0,21002,tfr-2506
15/10/2024,600.0,11111.0,21002,tfr-2507
16/10/2024,3000.0,11111.0,11113,tfr-2508
16/10/2024,1500.0,11111.0,11113,tfr-2509
16/10/2024,1500.0,11111.0,21002,tfr-2510
17/10/2024,8000.0,11111.0,11113,tfr-2511
17/10/2024,3000.0,11111.0,11113,tfr-2512
17/10/2024,1500.0,11111.0,21002,tfr-2513
18/10/2024,3000.0,11111.0,11113,tfr-2514
18/10/2024,400.0,11111.0,21002,tfr-2515
21/10/2024,500.0,11111.0,11113,tfr-2516
21/10/2024,2000.0,11111.0,21002,tfr-2517
21/10/2024,1925.0,11111.0,11114,tfr-2518
21/10/2024,2500.0,11112.0,11113,tfr-2519
22/10/2024,3000.0,11111.0,11113,tfr-2520
22/10/2024,3000.0,11111.0,11113,tfr-2521
22/10/2024,1500.0,11111.0,21002,tfr-2522
23/10/2024,3000.0,11111.0,11113,tfr-2523
23/10/2024,2500.0,11111.0,11113,tfr-2524
23/10/2024,1000.0,11111.0,21002,tfr-2525
24/10/2024,7000.0,11111.0,11113,tfr-2526
24/10/2024,1500.0,11111.0,21002,tfr-2527
25/10/2024,2000.0,11111.0,11113,tfr-2528
25/10/2024,1500.0,11111.0,11113,tfr-2529
25/10/2024,1500.0,11111.0,11113,tfr-2530
25/10/2024,500.0,11111.0,21002,tfr-2531
25/10/2024,150.0,11111.0,21002,tfr-2532
28/10/2024,600.0,11111.0,21002,tfr-2533
28/10/2024,500.0,11111.0,11113,tfr-2534
28/10/2024,1925.0,11111.0,11114,tfr-2535
29/10/2024,500.0,11111.0,21002,tfr-2536
29/10/2024,460.0,11111.0,11113,tfr-2537
29/10/2024,300.0,11111.0,21002,tfr-2538
30/10/2024,4300.0,11111.0,21002,tfr-2539
30/10/2024,1000.0,11111.0,21002,tfr-2540
30/10/2024,4000.0,11112.0,11113,tfr-2541
31/10/2024,34569.8,11111.0,11815,tfr-2542
31/10/2024,6000.0,11111.0,21002,tfr-2543
31/10/2024,4653.3,11111.0,11815,tfr-2544
01/11/2024,3000.0,11111.0,11113,tfr-2545
04/11/2024,9000.0,11111.0,11113,tfr-2546
04/11/2024,2990.0,11111.0,11113,tfr-2547
04/11/2024,2000.0,11111.0,21002,tfr-2548
04/11/2024,750.0,11111.0,21002,tfr-2549
04/11/2024,1925.0,11111.0,11114,tfr-2550
04/11/2024,1000.0,11111.0,11112,tfr-2551
05/11/2024,3000.0,11111.0,11113,tfr-2552
05/11/2024,1500.0,11111.0,21002,tfr-2553
05/11/2024,1000.0,11111.0,21002,tfr-2554
06/11/2024,3000.0,11111.0,11113,tfr-2555
06/11/2024,1800.0,11111.0,21002,tfr-2556
06/11/2024,1300.0,11111.0,21002,tfr-2557
06/11/2024,300.0,11111.0,21002,tfr-2558
07/11/2024,3000.0,11111.0,11113,tfr-2559
07/11/2024,2000.0,11111.0,21002,tfr-2560
08/11/2024,5500.0,11111.0,21002,tfr-2561
08/11/2024,3000.0,11111.0,11113,tfr-2562
08/11/2024,3000.0,11111.0,11113,tfr-2563
11/11/2024,2000.0,11111.0,11113,tfr-2564
11/11/2024,1000.0,11111.0,11113,tfr-2565
11/11/2024,1000.0,11111.0,11113,tfr-2566
11/11/2024,250.0,11111.0,21002,tfr-2567
11/11/2024,1925.0,11111.0,11114,tfr-2568
11/11/2024,2000.0,11111.0,11113,tfr-2569
12/11/2024,2000.0,11111.0,11113,tfr-2570
12/11/2024,1000.0,11111.0,11113,tfr-2571
12/11/2024,750.0,11111.0,21002,tfr-2572
13/11/2024,3000.0,11111.0,11113,tfr-2573
13/11/2024,500.0,11111.0,21002,tfr-2574
14/11/2024,32790.8,11111.0,11815,tfr-2575
14/11/2024,5356.3,11111.0,11815,tfr-2576
14/11/2024,3000.0,11111.0,11113,tfr-2577
14/11/2024,2000.0,11111.0,21002,tfr-2578
14/11/2024,2000.0,11111.0,21002,tfr-2579
15/11/2024,2500.0,11111.0,21002,tfr-2580
15/11/2024,2000.0,11111.0,11114,tfr-2581
18/11/2024,1500.0,11111.0,11113,tfr-2582
18/11/2024,1250.0,11111.0,11113,tfr-2583
18/11/2024,1925.0,11111.0,11114,tfr-2584
19/11/2024,160.0,11111.0,11815,TrvlAllo-2585
19/11/2024,2000.0,11111.0,11113,tfr-2586
19/11/2024,1000.0,11111.0,11113,tfr-2587
19/11/2024,500.0,11111.0,11113,tfr-2588
19/11/2024,-2000.0,11111.0,11114,CD000017-2589
20/11/2024,3500.0,11111.0,11113,tfr-2590
20/11/2024,500.0,11111.0,11113,tfr-2591
21/11/2024,6000.0,11111.0,11113,tfr-2592
21/11/2024,4000.0,11111.0,11113,tfr-2593
21/11/2024,3000.0,11111.0,11113,tfr-2594
21/11/2024,2000.0,11111.0,11113,tfr-2595
22/11/2024,5000.0,11111.0,11113,tfr-2596
22/11/2024,2000.0,11111.0,11113,tfr-2597
22/11/2024,400.0,11111.0,11113,tfr-2598
25/11/2024,6000.0,11111.0,11113,tfr-2599
25/11/2024,1000.0,11111.0,11113,tfr-2600
25/11/2024,500.0,11111.0,21002,tfr-2601
25/11/2024,500.0,11111.0,11113,tfr-2602
25/11/2024,1925.0,11111.0,11114,tfr-2603
25/11/2024,400.0,11111.0,21002,tfr-2604
26/11/2024,18500.0,11111.0,11113,tfr-2605
27/11/2024,5500.0,11111.0,21002,tfr-2606
27/11/2024,2250.0,11111.0,21002,tfr-2607
27/11/2024,2000.0,11111.0,11113,tfr-2608
27/11/2024,1450.0,11111.0,11113,tfr-2609
27/11/2024,1200.0,11111.0,21002,tfr-2610
27/11/2024,1000.0,11111.0,11113,tfr-2611
27/11/2024,500.0,11111.0,11112,tfr-2612
28/11/2024,6000.0,11111.0,21002,tfr-2613
29/11/2024,37778.8,11111.0,11815,tfr-2614
29/11/2024,7000.0,11111.0,21002,tfr-2615
29/11/2024,4573.3,11111.0,11815,tfr-2616
02/12/2024,1000.0,11111.0,11113,tfr-2617
02/12/2024,500.0,11111.0,11113,tfr-2618
02/12/2024,1925.0,11111.0,11114,tfr-2619
02/12/2024,1000.0,11111.0,11113,tfr-2620
03/12/2024,9000.0,11111.0,11113,tfr-2621
03/12/2024,1500.0,11111.0,11113,tfr-2622
04/12/2024,3000.0,11111.0,11113,tfr-2623
04/12/2024,3000.0,11111.0,11113,tfr-2624
04/12/2024,500.0,11111.0,21002,tfr-2625
05/12/2024,6000.0,11111.0,11113,tfr-2626
05/12/2024,5000.0,11111.0,11113,tfr-2627
05/12/2024,2000.0,11111.0,11113,tfr-2628
06/12/2024,4000.0,11111.0,11113,tfr-2629
06/12/2024,2000.0,11111.0,11113,tfr-2630
06/12/2024,1000.0,11111.0,11113,tfr-2631
06/12/2024,300.0,11111.0,21002,tfr-2632
09/12/2024,3500.0,11111.0,11113,tfr-2633
09/12/2024,2000.0,11111.0,11113,tfr-2634
09/12/2024,1000.0,11111.0,21002,tfr-2635
09/12/2024,2100.0,11111.0,11114,tfr-2636
