Item Number,Item Name,Inventory,Asset Acct,Income Acct,Expense/COS Acct,Description,Selling Price,Sell Unit Measure,Tax Code When Sold,Sell Price Inclusive,Sales Tax Calc. Method,No. Items/Sell Unit,Quantity Break 1,Quantity Break 2,Quantity Break 3,Quantity Break 4,Quantity Break 5,"Price Level A, Qty Break 1","Price Level B, Qty Break 1","Price Level C, Qty Break 1","Price Level D, Qty Break 1","Price Level E, Qty Break 1","Price Level F, Qty Break 1","Price Level A, Qty Break 2","Price Level B, Qty Break 2","Price Level C, Qty Break 2","Price Level D, Qty Break 2","Price Level E, Qty Break 2","Price Level F, Qty Break 2","Price Level A, Qty Break 3","Price Level B, Qty Break 3","Price Level C, Qty Break 3","Price Level D, Qty Break 3","Price Level E, Qty Break 3","Price Level F, Qty Break 3","Price Level A, Qty Break 4","Price Level B, Qty Break 4","Price Level C, Qty Break 4","Price Level D, Qty Break 4","Price Level E, Qty Break 4","Price Level F, Qty Break 4","Price Level A, Qty Break 5","Price Level B, Qty Break 5","Price Level C, Qty Break 5","Price Level D, Qty Break 5","Price Level E, Qty Break 5","Price Level F, Qty Break 5",Inactive Item,Standard Cost,Default Ship/Sell Location,Default Recvd/Auto Location
06-GB-4cyl,Htwsh glass bead 4cylinderhead,,,41110,,,80.00,Each,GST,X,0,,0,0,0,0,0,80,72,7.8125,7.8125,7.8125,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-CSR-HOL,CSR electric waterpump,,,41110,,CSR electric waterpump,645.00,1,GST,X,0,,0,0,0,0,0,645,520,520,520,520,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
01scrap,Scrap metal,,,41110,,,5.00,,GST,X,0,,0,0,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
124.1,Clevo Alt Bracket,,,41110,,,275.00,,GST,X,0,,0,0,0,0,0,275,275,275,275,275,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,,,
05-tp-mani,Torquepower manifold,,,41110,,,800.00,,GST,X,0,,0,0,0,0,0,800,800,800,800,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-PROFORMA-100,PROFORMA 100AMP ALTERNATOR,,,41110,,,270.00,1,GST,X,0,,0,0,0,0,0,270,250,250,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
03-harley TC,Port Harley Heads,,,41110,,,460.00,,GST,X,0,,0,0,0,0,0,460,440,440,440,440,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
03-harley-val,Supply Harley Valves,,,41110,,,70.00,,GST,X,0,,0,0,0,0,0,70,440,440,440,440,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
03-harley-decomp,Machine for decomp valves,,,41110,,,66.00,,GST,X,0,,0,0,0,0,0,66,70,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-ALT-SBCHEV,Chev Alternator Bracket,,,41110,58010,Chev Alternator Bracket,315.00,,GST,X,0,,0,0,0,0,0,315,275,275,275,275,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
02-iron come,Port Holden EFI come,,,41110,,,550.00,,GST,X,0,,0,0,0,0,0,550,550,550,550,550,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
02-iron v6 come,Port Ecotec V6 come,,,41110,,,460.00,,GST,X,0,,0,0,0,0,0,460,550,550,550,550,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
04-ST-int,Supertech intake valves,,,41110,,,37.00,,GST,X,0,,0,0,0,0,0,37,550,550,550,550,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
04-ST-ex-inc,Supertech Ex valve inconel,,,41110,,,50.00,,GST,X,0,,0,0,0,0,0,50,37,37,37,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-ALT-HOL-PASS,Billet HQ-VT Passenger bracket,,,41110,58010,Billet HQ-VT Passenger bracket,315.00,1,GST,X,0,,0,0,0,0,0,315,275,275,275,275,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
BUL-ALT-CLEV169,CLEVELAND ALT BRACKET,,,41110,,CLEVELAND ALT BRACKET,315.00,1,GST,X,0,,0,0,0,0,0,315,275,275,275,275,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-TC-CLE-ELE,CLEVEV TIMING COVER ELECT PUMP,,,41110,58010,,285.00,1,GST,X,0,,0,0,0,0,0,285,275,275,275,275,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
BUL-TC-HOL,holden billet timing cover,,,41110,58010,,415.00,1,GST,X,0,,0,0,0,0,0,415,375,375,375,375,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
BUL-TC-CLE-MEC,Cleveland T/C mechanical pump,,,41110,58010,,285.00,1,GST,X,0,,0,0,0,0,0,285,275,275,275,275,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
BUL-ALT-PASS172,HOLDEN V8 ALTERNATOR BRACKET,,,41110,,HOLDEN V8 ALTERNATOR BRACKET,315.00,,GST,X,0,,0,0,0,0,0,315,275,275,275,275,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-ALT-CLEV172,CLEVELAND ALTERNATOR BRACKET,,,41110,58010,CLEVELAND ALTERNATOR BRACKET,315.00,1,GST,X,0,,0,0,0,0,0,315,275,275,275,275,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
DASH3-TP,PORT-3-TORQUE-POWER,,,41110,,,1280.00,1,GST,X,0,,0,0,0,0,0,1280,260,260,260,260,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
TP230,PORT-TP-6BOLT,,,41110,,,1550.00,1,GST,X,0,,0,0,0,0,0,1550,1280,1280,1280,1280,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
JP-CS6200,Holden V8 Vernier Chain,,,41110,,,230.00,,GST,X,0,,0,0,0,0,0,230,230,230,230,230,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
Profor-100,Proforma 100 amp alternator,,,41110,,,250.00,,GST,X,0,,0,0,0,0,0,250,250,250,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
04-valve-man,manley valves,,,41110,,,36.66,,GST,X,0,,0,0,0,0,0,36.66,36.66,36.66,36.66,36.66,36.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-ali-billet,Supply Aluminium Billet,,,41110,,,110.00,,GST,X,0,,0,0,0,0,0,110,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
10mm ski,New Item,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-shim & buck-grind,New Item,,,41110,,,75.00,1,GST,,0,,0,0,0,0,0,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-dual-kit,double spring kit,,,41110,,,350.00,1,GST,X,0,,0,0,0,0,0,350,350,350,350,350,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
04-Ls1 st/ valves,2.02/1.575 stainless valves,,,41110,,,22.00,1,GST,,0,,0,0,0,0,0,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-rolls,polishing rolls,,,41110,,,2.00,1,GST,X,0,,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-drill hd blt hls,"drill head bolt holes 1/2""",,,41110,,,9.00,1,GST,X,0,,0,0,0,0,0,9,3.5,3.5,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-sleeve hd blt hls,sleeve head bolt holes,,,41110,,,3.50,,GST,X,0,,0,0,0,0,0,3.5,3.5,3.5,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-clrnce-cam,Clearance head for large cams,,,41110,,,143.00,1,GST,X,0,,0,0,0,0,0,143,3.5,3.5,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-o-rings,O-ring grooves,,,41110,,,65.00,,GST,X,0,,0,0,0,0,0,65,55,55,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-grnd-cam-shm,Set & grind cam shim clearance,,,41110,,,5.00,,GST,X,0,,0,0,0,0,0,5,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-spring-seat,Hardened Spring Seats,,,41110,,,7.00,,GST,X,0,,0,0,0,0,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-rb26-squirt,RB26 Piston Oil Squirters,,,41110,,,85.00,1,GST,X,0,,0,0,0,0,0,85,4.4,4.4,4.4,4.4,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-ht wsh,hot wash head,,,41110,,,29.00,1,GST,X,0,,0,0,0,0,0,29,26,440,440,440,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-mchn-vrlf,machine valve reliefs,,,41110,,,9.00,1,GST,,0,,0,0,0,0,0,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-ALT-TOR,Torana Alterantor Bracket,,,41110,58010,Torana Alterantor Bracket,325.00,1,GST,X,0,,0,0,0,0,0,325,295,295,295,295,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
04-Ls1 sngl-spr,New Item,,,41110,,,17.50,,GST,,0,,0,0,0,0,0,17.5,17.5,17.5,17.5,17.5,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-R & D,Research and development work,,,41110,,,60.00,1,GST,,0,,0,0,0,0,0,60,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-mch-gd,Machine guides,,,41110,,,8.50,1,GST,,0,,0,0,0,0,0,8.5,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-4G63-Billet,4G63 Billet Block,,,41110,,,8000.00,,GST,X,0,,0,0,0,0,0,8000,8000,8000,8000,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-PS-HOL-COM,Holden Power Steering Bracket,,,41110,58010,Holden Power Steering Bracket,315.00,,GST,X,0,,0,0,0,0,0,315,295,295,295,295,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
scrap,Scrap Metal,,,41110,,,0.00,,GST,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-pres-tst,Pressure test,,,41110,,,143.00,1,GST,,0,,0,0,0,0,0,143,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-100amp Alternator,New Item,,,41110,,,200.00,1,GST,,0,,0,0,0,0,0,200,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-BAL-ADP,Holden to Chev Adapter,,,41110,,Holden to Chev Adapter,165.00,1,GST,X,0,,0,0,0,0,0,165,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
02-LS1-stage 2 kit,Ls1 stage 2 kit complete,,,41110,,,1700.00,1,GST,X,0,,0,0,0,0,0,1700,1700,1700,1700,1700,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-BL-SR20-w, SR20 Billet wet Block with,,,41110,, SR20 Billet wet Block with Head Stud Kit,9900.00,1,GST,X,0,,0,0,0,0,0,9900,8000,8000,8000,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-BILL-KIT-HOL,Holden Twin Gilmer Kit,,,41110,,,490.00,,GST,X,0,,0,0,0,0,0,490,490,490,490,490,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-grnd-crnk,Grind crank for correct clear.,,,41110,,,0.00,,GST,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-hone-4cyl,Hone 4 cylinder block with tor,,,41110,,,220.00,1,GST,X,0,,0,0,0,0,0,220,125,125,125,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-lnsh-crnk,Linish crank surface finish,,,41110,,,110.00,1,GST,X,0,,0,0,0,0,0,110,125,125,125,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-R/R pstn-rds,Remove & replace piston -rods,,,41110,,,143.00,1,GST,X,0,,0,0,0,0,0,143,88,88,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-hone-pstn-pns,hone pistons for pin clearance,,,41110,,,50.00,1,GST,,0,,0,0,0,0,0,50,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-dck-4cyl blck,Deck 4 cylinder block,,,41110,,,220.00,1,GST,X,0,,0,0,0,0,0,220,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-Balance,Balance rotating assembly,,,41110,,,660.00,1,GST,X,0,,0,0,0,0,0,660,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-Labour,Labour,,,41110,,,143.00,1,GST,X,0,,0,0,0,0,0,143,270,270,270,270,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-rings,Piston rings,,,41110,,,0.00,1,GST,,0,,0,0,0,0,0,0,70,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-main-brngs,supply main bearings,,,41110,,,0.00,1,GST,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-rod-brngs,Supply rod bearings,,,41110,,,0.00,1,GST,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-cam,Supply camshaft,,,41110,,,0.00,1,GST,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-lifters,Supply lifters,,,41110,,,0.00,1,GST,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-rocker,Supply roller rockers,,,41110,,,0.00,1,GST,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-freight,Freight charges,,,41110,,,0.00,1,GST,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-ulx,ULX 110 Oil,,,41110,,,13.50,1 ltr,GST,X,0,,0,0,0,0,0,13.5,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
HOL-CRANK-ADP,Holden to Chev Drive Adaptor,,,41110,,,132.00,,GST,X,0,,0,0,0,0,0,132,132,132,132,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,,,
06-Helic,Fit Helicoil,,,41110,,Fit Helicoil,33.00,,GST,X,0,,0,0,0,0,0,33,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-hot-tank,Hot Tank,,,41110,,,88.00,,GST,X,0,,0,0,0,0,0,88,88,88,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-b&h-TP-4cyl,Bore &Hone Block w/TPt,,,41110,,,330.00,,GST,X,0,,0,0,0,0,0,330,88,88,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-fit Cam Bearing,Fit Cam Bearings,,,41110,,,88.00,,GST,X,0,,0,0,0,0,0,88,440,440,440,440,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-R&R-Rods,Press fit rods to new pistons,,,41110,,,143.00,,GST,X,0,,0,0,0,0,0,143,88,88,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-Rear-seal,Machine Block Rear Seal,,,41112,58000,,172.00,1,GST,X,0,,0,0,0,0,0,172,295,295,295,295,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£132.00,,
06-LH-Block,Line Hone Block,,,41110,58000,,540.00,1,GST,X,0,,0,0,0,0,0,540,145,145,145,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£415.94,,
06-CL-RA,Clearance rocker Arms,,,41110,,,143.00,,GST,X,0,,0,0,0,0,0,143,145,145,145,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-rearseal,Supply Rear Seal,,,41110,,,22.00,,GST,X,0,,0,0,0,0,0,22,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-HG,Supply Head Gaskets,,,41110,,,110.00,,GST,X,0,,0,0,0,0,0,110,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-rods,Supply Conrods,,,41110,,,880.00,,GST,X,0,,0,0,0,0,0,880,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-cam-bear,Supply Cam Bearings,,,41110,,,77.00,,GST,X,0,,0,0,0,0,0,77,880,880,880,880,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-guide-plate,Supply Guide Plates,,,41112,51130,,82.00,1,GST,X,0,,0,0,0,0,0,82,77,77,77,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£62.98,,
05-timing-ch,Supply Timing Chain,,,41110,,,165.00,,GST,X,0,,0,0,0,0,0,165,85,85,85,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-ign-kit,Supply Ice Ignition,,,41110,,,1350.00,,GST,X,0,,0,0,0,0,0,1350,165,165,165,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-spark,Supply Spark Plugs,,,41110,,,35.00,,GST,X,0,,0,0,0,0,0,35,1350,1350,1350,1350,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-oil-fil,Supply Oil Filter,,,41110,51110,,18.00,,GST,X,0,,0,0,0,0,0,18,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
05-oil-gear,Supply Oil Pump Gear,,,41110,,,120.00,,GST,X,0,,0,0,0,0,0,120,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-oil-pump,Supply Oil Pump,,,41110,,,175.00,,GST,X,0,,0,0,0,0,0,175,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-welsh,Supply Welsh Plug Kit,,,41110,,,58.00,,GST,X,0,,0,0,0,0,0,58,175,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-gasket,supply Gasket Kit,,,41110,,,110.00,,GST,X,0,,0,0,0,0,0,110,58,58,58,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-cam-lube,Supply Crane Cam Lube,,,41110,,,19.00,,GST,X,0,,0,0,0,0,0,19,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-ass-eng,Assemble Engine,,,41110,,,1650.00,,GST,X,0,,0,0,0,0,0,1650,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,,,
06-dyno,Dyno Tune,,,41110,,,1200.00,1,GST,X,0,,0,0,0,0,0,1200,1650,1650,1650,1650,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-paint,Supply Paint,,,41110,,,13.50,,GST,X,0,,0,0,0,0,0,13.5,880,880,880,880,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-TC-WIN,Billet Timing Cover Windsor,,,41110,58010,,405.00,1,GST,X,0,,0,0,0,0,0,405,13.5,13.5,13.5,13.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
06-relief-blk,Realeve Block for chamber,,,41110,,,110.00,,GST,X,0,,0,0,0,0,0,110,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-strip-eng,Strip & inspect engine,,,41110,,,110.00,,GST,X,0,,0,0,0,0,0,110,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-fly-bolt,Supply Flywheel Bolts,,,41110,,,0.00,,GST,X,0,,0,0,0,0,0,0,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-CSR-fit,CSR Water pump fitting,,,41110,,CSR Water pump fitting,35.00,,GST,X,0,,0,0,0,0,0,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-crtest-pis,Crack Test Pistons,,,41110,,,125.00,,GST,X,0,,0,0,0,0,0,125,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-crtest-pins,Crack Test Pins,,,41110,,,39.00,,GST,X,0,,0,0,0,0,0,39,125,125,125,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-crtest-rods,Crack Test Rods,,,41110,,,160.00,,GST,X,0,,0,0,0,0,0,160,39,39,39,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-crtest-crank,Crack Test Crank,,,41110,,,95.00,1,GST,X,0,,0,0,0,0,0,95,160,160,160,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-GIL-Belt,Gilmer belt,,,41110,,Gilmer belt,45.00,1,GST,X,0,,0,0,0,0,0,45,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-crank,Supply Crankshaft,,,41110,,,1100.00,,GST,X,0,,0,0,0,0,0,1100,1100,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-piston,Supply Pistons,,,41110,,,1100.00,,GST,X,0,,0,0,0,0,0,1100,1100,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-grout,Grout Block,,,41110,,,440.00,1,GST,X,0,,0,0,0,0,0,440,1100,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-ALT-WIN-DRV,windsor alternator bracket,,,41110,58010,windsor alternator bracket,315.00,1,GST,X,0,,0,0,0,0,0,315,275,275,275,275,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
05-manley-ret-st,Manley steel retainers,,,41110,,,20.00,1,GST,,0,,0,0,0,0,0,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-manley-sprg,Manley springs,,,41110,,,20.00,1,GST,,0,,0,0,0,0,0,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
